community,community_size,avg_weighted_degree,avg_rule_hits,avg_suspicion,max_suspicion,density_w2,top_users
52,8,7.0,0.0,-1.248750105479756,-1.248750105479756,0.0,"['1f84f5ce76bb8b17', 'a91fb08aa4657701', 'd156490f184df80a', '96db7799eabdfae4', '5a8378f310d1eceb', 'd2d648cb130aba2c', 'ccd287e587e8ba01', '7ffc19d2ba05e1a5']"
60,8,7.0,0.0,-1.248750105479756,-1.248750105479756,0.0,"['a7bf26e0799fa480', '2bf51611c070aade', '056c5edeae592378', '240b4a47986d24b3', '6290efd927ff27db', 'd22ad39e5969033c', 'c1c1c504bd8dfade', 'e5ac52d7cae700fb']"
81,7,6.0,0.0,-1.2527973289370127,-1.2527973289370127,0.0,"['c6c23130e88a803e', '4037b83f8aa42a73', '7a10c3f1cce2deac', 'cb364b7ec21b613e', 'c3e892ac4fa4424b', 'f4a20fe0b3783290', '38fcadc62f43c42a']"
89,6,5.0,0.0,-1.256844552394269,-1.256844552394269,0.0,"['c46e915cd177b91f', '2baf10aacb7acf64', '758e1f966bd55b14', '28e02794def25bcb', 'a24735604e65f5a1', 'b00cb8a0c27fbaa2']"
64,6,5.0,0.0,-1.256844552394269,-1.256844552394269,0.0,"['1e587d0c50bbe793', 'dad8d72684aa7fee', '7975040f805b726b', '6f6e4c8e8a158020', '8374fac4ae062add', '6c16248e84aabd27']"
94,6,5.0,0.0,-1.256844552394269,-1.256844552394269,0.0,"['f3d3cca23b63eba6', '5dcb7e9412b167d7', '0acf905e4589c508', 'ada5304615c5fad8', '784bcefc8c83a5b1', '7c8bd3080d1815c2']"
92,6,5.0,0.0,-1.256844552394269,-1.256844552394269,0.0,"['22e10b67e516fa46', '7a7881d6c5a4dd94', '33bb04db557a5243', 'dccd52a87cdd8aff', 'bef66da0c60b4689', 'dbc75e33a7fe475f']"
88,6,5.0,0.0,-1.256844552394269,-1.256844552394269,0.0,"['50ac78a4d242c3fa', 'fcf6cc15179bd37c', '9bdd7111c4491e1a', 'b367ab432d8794a6', '00817455265e5467', '5ff9c436ac7070a1']"
74,5,4.0,0.0,-1.260891775851526,-1.260891775851526,0.0,"['b4e76c9a76c9bea5', '00c98e27d85cd674', 'cf941bab30cafcb0', '470405bd06224ca9', '0b00701368cf5959']"
46,5,4.0,0.0,-1.260891775851526,-1.260891775851526,0.0,"['5973b109d6deb4d3', '85394eb2003f7f0a', '70bc3a8df022fbea', '7bfa4a68b18b3a8d', 'ca34a6c1e7ddcf0b']"
98,5,4.0,0.0,-1.260891775851526,-1.260891775851526,0.0,"['5c22bd93e7e0e343', '501c27c20b7343fe', '510e3616af770fc4', '5fdf061bad8778a9', '4b36c4de40f263ac']"
87,4,3.0,0.0,-1.2649389993087825,-1.2649389993087825,0.0,"['387b1171331e7ff5', '9524f49c5df1f92b', 'e2cb40001267540a', 'f9cbf22e3ddc6ac9']"
66,4,3.0,0.0,-1.2649389993087825,-1.2649389993087825,0.0,"['3625bc907fa4dc7c', '811c37015efdde3b', '7555d23727b028f2', '8b8d1fd2d564e21b']"
82,4,3.0,0.0,-1.2649389993087825,-1.2649389993087825,0.0,"['ac8065c56b219829', 'ef1aa21e3e8c06bb', '9fffe1e523890e67', 'fefd8b4627f2b0cc']"
85,3,2.0,0.0,-1.2689862227660391,-1.2689862227660391,0.0,"['a4983c0f68e2a642', 'e601c016342f9dd5', '2c58c603d3b2362a']"
55,3,2.0,0.0,-1.2689862227660391,-1.2689862227660391,0.0,"['c0b4d6d4a7e927ae', '0cc1d23244bf8a9f', 'f82a04ccf50843d5']"
97,3,2.0,0.0,-1.2689862227660391,-1.2689862227660391,0.0,"['a891f1bdaca4b388', '496ca7ac35881ed4', '8c12f10b1ef6bf06']"
100,3,2.0,0.0,-1.2689862227660391,-1.2689862227660391,0.0,"['081f420df82daa1d', '3c5e8a4523822707', 'd7d1b2129646d81a']"
53,2,1.0,0.0,-1.2730334462232957,-1.2730334462232957,0.0,"['5405dcc04489cfc8', '371668aa6bea341e']"
63,2,1.0,0.0,-1.2730334462232957,-1.2730334462232957,0.0,"['d8ae6058a9d6c573', '81fd4b96d49ab17c']"
101,2,1.0,0.0,-1.2730334462232957,-1.2730334462232957,0.0,"['20ded0804efc3da8', '9911c84cb6138132']"
