support,itemsets,itemset_len
0.0012091898428053204,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'DOM:www.youtube.com', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",3
0.0012091898428053204,"frozenset({'CH:UCrvhNP_lWuPIP6QZzJmM-bw', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",3
0.0012091898428053204,"frozenset({'DOM:www.youtube.com', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",3
0.0012091898428053204,"frozenset({'CH:UCH1oRy1dINbMVp3UFWrKP0w', 'CH:UCCXoCcu9Rp7NPbTzIvogpZg', 'CH:UCuFFtHWoLl5fauMMD5Ww2jA'})",3
0.0012091898428053204,"frozenset({'CH:UCCXoCcu9Rp7NPbTzIvogpZg', 'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCP6HGa63sBC7-KHtkme-p-g'})",3
0.0012091898428053204,"frozenset({'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCCjG8NtOig0USdrT5D1FpxQ', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCMscWako8oDvpdF4pppku-g', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UCw77677G3EAODp61b0izs7w', 'CH:UCVuFPbAjTi3mqpH-0veJRWg', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCCjG8NtOig0USdrT5D1FpxQ', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCaXkIU1QidjPwiAYu6GcHjg', 'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UCaXkIU1QidjPwiAYu6GcHjg', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UCef1-8eOpJgud7szVPlZQAQ', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UChDKyKQ59fYz3JO2fl0Z6sg', 'CH:UCw77677G3EAODp61b0izs7w', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UCx6h-dWzJ5NpAlja1YsApdg', 'CH:UChLtXXpo4Ge1ReTEboVvTDg', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCwWhs_6x42TyRM4Wstoq8HA', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UCx6h-dWzJ5NpAlja1YsApdg', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",3
0.0012091898428053204,"frozenset({'CH:UCH1oRy1dINbMVp3UFWrKP0w', 'CH:UCStCUMvCw067Nw5uSlbyDsw', 'CH:UCME81PohuzT1JMCsEtvsD2w'})",3
0.0012091898428053204,"frozenset({'CH:UCH1oRy1dINbMVp3UFWrKP0w', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw', 'CH:UChLtXXpo4Ge1ReTEboVvTDg'})",3
0.0012091898428053204,"frozenset({'CH:UCHfF8wFnipMeDpJf8OmMxDg', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg'})",3
0.0012091898428053204,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCwWhs_6x42TyRM4Wstoq8HA', 'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCknLrEdhRCp1aegoMqRaCZg'})",3
0.0012091898428053204,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCuFFtHWoLl5fauMMD5Ww2jA'})",3
0.0012091898428053204,"frozenset({'CH:UCIjSUWHWp6KohfnR5OQTXnQ', 'CH:UCxMXl9L79X1Mq_4iwCOyPFg', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg'})",3
0.0012091898428053204,"frozenset({'CH:UCJy232tY_LUd1NuBgsSNUEA', 'CH:UCSQ3jNVu8Zr_toI7NWzDwHw', 'CH:UCmYesELO6axBrCuSpf7S9DQ'})",3
0.0012091898428053204,"frozenset({'CH:UCK7tptUDHh-RYDsdxO1-5QQ', 'CH:UCVuFPbAjTi3mqpH-0veJRWg', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCrvhNP_lWuPIP6QZzJmM-bw', 'CH:UCME81PohuzT1JMCsEtvsD2w', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg'})",3
0.0012091898428053204,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg', 'CH:UCO0akufu9MOzyz3nvGIXAAw'})",3
0.0012091898428053204,"frozenset({'CH:UChDKyKQ59fYz3JO2fl0Z6sg', 'CH:UCO0akufu9MOzyz3nvGIXAAw', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",3
0.0012091898428053204,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCO0akufu9MOzyz3nvGIXAAw'})",3
0.0012091898428053204,"frozenset({'CH:UCStCUMvCw067Nw5uSlbyDsw', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCP6HGa63sBC7-KHtkme-p-g'})",3
0.0012091898428053204,"frozenset({'CH:UCef1-8eOpJgud7szVPlZQAQ', 'CH:UCVuFPbAjTi3mqpH-0veJRWg', 'CH:UCP6HGa63sBC7-KHtkme-p-g'})",3
0.0012091898428053204,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCdtXPiqI2cLorKaPrfpKc4g', 'CH:UCP6HGa63sBC7-KHtkme-p-g'})",3
0.0012091898428053204,"frozenset({'CH:UCx3OuVURpwh-UYamOrw-b4A', 'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCP6HGa63sBC7-KHtkme-p-g'})",3
0.0012091898428053204,"frozenset({'CH:UC_vFLohxs5PkAxlk7Y6jEtw', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg', 'CH:UCTvZcgH_rsvaGuZ8mU5jpnA'})",3
0.0012091898428053204,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg', 'CH:UChLtXXpo4Ge1ReTEboVvTDg'})",3
0.0012091898428053204,"frozenset({'CH:UChDKyKQ59fYz3JO2fl0Z6sg', 'CH:UCStCUMvCw067Nw5uSlbyDsw', 'CH:UC__2_0RJ8XnHt2angfw6S1Q'})",3
0.0012091898428053204,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCx6h-dWzJ5NpAlja1YsApdg', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCx6h-dWzJ5NpAlja1YsApdg', 'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCx6h-dWzJ5NpAlja1YsApdg', 'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCx3OuVURpwh-UYamOrw-b4A', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",3
0.0012091898428053204,"frozenset({'CH:UCaXkIU1QidjPwiAYu6GcHjg', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",3
0.0012091898428053204,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw'})",3
0.0012091898428053204,"frozenset({'CH:UCx6h-dWzJ5NpAlja1YsApdg', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",3
0.0012091898428053204,"frozenset({'CH:UCrvhNP_lWuPIP6QZzJmM-bw', 'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw'})",3
0.0012091898428053204,"frozenset({'CH:UCx6h-dWzJ5NpAlja1YsApdg', 'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw'})",3
0.0012091898428053204,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCef1-8eOpJgud7szVPlZQAQ', 'CH:UCmYesELO6axBrCuSpf7S9DQ'})",3
0.0012091898428053204,"frozenset({'CH:UCx6h-dWzJ5NpAlja1YsApdg', 'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",3
0.0012091898428053204,"frozenset({'CH:UCrvhNP_lWuPIP6QZzJmM-bw', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",3
0.0012091898428053204,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCwWhs_6x42TyRM4Wstoq8HA', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",3
0.0012091898428053204,"frozenset({'CH:UCx3OuVURpwh-UYamOrw-b4A', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",3
0.0012091898428053204,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCupvZG-5ko_eiXAupbDfxWw', 'DOM:www.youtube.com'})",3
0.0012091898428053204,"frozenset({'CH:UCsufaClk5if2RGqABb-09Uw', 'DOM:saily.com', 'DOM:nordvpn.com'})",3
0.04232164449818621,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",2
0.041112454655380895,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.02902055622732769,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCupvZG-5ko_eiXAupbDfxWw'})",2
0.02539298669891173,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.02539298669891173,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.022974607013301087,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCIRYBXDze5krPDzAEOxFGVA'})",2
0.019347037484885126,"frozenset({'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.019347037484885126,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCoMdktPbSTixAyNGwb-UYkQ'})",2
0.018137847642079808,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.018137847642079808,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",2
0.018137847642079808,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCIRYBXDze5krPDzAEOxFGVA'})",2
0.016928657799274487,"frozenset({'CH:UCBi2mrWuNuyYy4gbM6fU18Q', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.015719467956469165,"frozenset({'CH:UC16niRr50-MSBwiO3YDb3RA', 'CH:UCknLrEdhRCp1aegoMqRaCZg'})",2
0.014510278113663845,"frozenset({'CH:UCBi2mrWuNuyYy4gbM6fU18Q', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.014510278113663845,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.013301088270858524,"frozenset({'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",2
0.012091898428053204,"frozenset({'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.012091898428053204,"frozenset({'CH:UCaXkIU1QidjPwiAYu6GcHjg', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",2
0.010882708585247884,"frozenset({'CH:UCO0akufu9MOzyz3nvGIXAAw', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.010882708585247884,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.010882708585247884,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCIRYBXDze5krPDzAEOxFGVA'})",2
0.010882708585247884,"frozenset({'CH:UCaXkIU1QidjPwiAYu6GcHjg', 'CH:UCupvZG-5ko_eiXAupbDfxWw'})",2
0.009673518742442563,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UC2x_qNZXKDxNP1j4jvHATRQ'})",2
0.009673518742442563,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UC52X5wxOL_s5yw0dQk7NtgA'})",2
0.009673518742442563,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCO0akufu9MOzyz3nvGIXAAw'})",2
0.009673518742442563,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg'})",2
0.009673518742442563,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",2
0.008464328899637243,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",2
0.007255139056831923,"frozenset({'DOM:www.youtube.com', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.007255139056831923,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCO0akufu9MOzyz3nvGIXAAw'})",2
0.007255139056831923,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg'})",2
0.007255139056831923,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCknLrEdhRCp1aegoMqRaCZg'})",2
0.007255139056831923,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCupvZG-5ko_eiXAupbDfxWw'})",2
0.006045949214026602,"frozenset({'CH:UC52X5wxOL_s5yw0dQk7NtgA', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.006045949214026602,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UC52X5wxOL_s5yw0dQk7NtgA'})",2
0.006045949214026602,"frozenset({'CH:UC52X5wxOL_s5yw0dQk7NtgA', 'CH:UCupvZG-5ko_eiXAupbDfxWw'})",2
0.006045949214026602,"frozenset({'CH:UCH1oRy1dINbMVp3UFWrKP0w', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",2
0.006045949214026602,"frozenset({'CH:UCBi2mrWuNuyYy4gbM6fU18Q', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",2
0.006045949214026602,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",2
0.006045949214026602,"frozenset({'CH:UChDKyKQ59fYz3JO2fl0Z6sg', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",2
0.006045949214026602,"frozenset({'CH:UChDKyKQ59fYz3JO2fl0Z6sg', 'CH:UCupvZG-5ko_eiXAupbDfxWw'})",2
0.0048367593712212815,"frozenset({'CH:UC16niRr50-MSBwiO3YDb3RA', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg'})",2
0.0048367593712212815,"frozenset({'CH:UC16niRr50-MSBwiO3YDb3RA', 'DOM:youtu.be'})",2
0.0048367593712212815,"frozenset({'CH:UC52X5wxOL_s5yw0dQk7NtgA', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",2
0.0048367593712212815,"frozenset({'CH:UC52X5wxOL_s5yw0dQk7NtgA', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.0048367593712212815,"frozenset({'CH:UC52X5wxOL_s5yw0dQk7NtgA', 'CH:UCknLrEdhRCp1aegoMqRaCZg'})",2
0.0048367593712212815,"frozenset({'CH:UC52X5wxOL_s5yw0dQk7NtgA', 'CH:UCuFFtHWoLl5fauMMD5Ww2jA'})",2
0.0048367593712212815,"frozenset({'CH:UCStCUMvCw067Nw5uSlbyDsw', 'CH:UC72nbKQLSDyiSARhg0Ywj4w'})",2
0.0048367593712212815,"frozenset({'CH:UCBi2mrWuNuyYy4gbM6fU18Q', 'CH:UCP6HGa63sBC7-KHtkme-p-g'})",2
0.0048367593712212815,"frozenset({'CH:UCCjG8NtOig0USdrT5D1FpxQ', 'CH:UCMwJJL5FJFuTRT55ksbQ4GQ'})",2
0.0048367593712212815,"frozenset({'CH:UCef1-8eOpJgud7szVPlZQAQ', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.0048367593712212815,"frozenset({'CH:UCx6h-dWzJ5NpAlja1YsApdg', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.0048367593712212815,"frozenset({'CH:UCO0akufu9MOzyz3nvGIXAAw', 'CH:UCIRYBXDze5krPDzAEOxFGVA'})",2
0.0048367593712212815,"frozenset({'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",2
0.0048367593712212815,"frozenset({'CH:UCK7tptUDHh-RYDsdxO1-5QQ', 'CH:UCoMdktPbSTixAyNGwb-UYkQ'})",2
0.0048367593712212815,"frozenset({'CH:UCO0akufu9MOzyz3nvGIXAAw', 'CH:UCupvZG-5ko_eiXAupbDfxWw'})",2
0.0048367593712212815,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCXIJgqnII2ZOINSWNOGFThA'})",2
0.0048367593712212815,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCef1-8eOpJgud7szVPlZQAQ'})",2
0.0048367593712212815,"frozenset({'CH:UCrvhNP_lWuPIP6QZzJmM-bw', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",2
0.0048367593712212815,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'CH:UCwWhs_6x42TyRM4Wstoq8HA'})",2
0.0048367593712212815,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'DOM:youtu.be'})",2
0.0048367593712212815,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UCknLrEdhRCp1aegoMqRaCZg'})",2
0.0048367593712212815,"frozenset({'CH:UCrvhNP_lWuPIP6QZzJmM-bw', 'CH:UCupvZG-5ko_eiXAupbDfxWw'})",2
0.0036275695284159614,"frozenset({'CH:UC16niRr50-MSBwiO3YDb3RA', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.0036275695284159614,"frozenset({'CH:UCIjSUWHWp6KohfnR5OQTXnQ', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.0036275695284159614,"frozenset({'CH:UChDKyKQ59fYz3JO2fl0Z6sg', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.0036275695284159614,"frozenset({'CH:UC52X5wxOL_s5yw0dQk7NtgA', 'CH:UCIRYBXDze5krPDzAEOxFGVA'})",2
0.0036275695284159614,"frozenset({'CH:UC52X5wxOL_s5yw0dQk7NtgA', 'CH:UCP6HGa63sBC7-KHtkme-p-g'})",2
0.0036275695284159614,"frozenset({'CH:UC52X5wxOL_s5yw0dQk7NtgA', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw'})",2
0.0036275695284159614,"frozenset({'CH:UCaXkIU1QidjPwiAYu6GcHjg', 'CH:UC52X5wxOL_s5yw0dQk7NtgA'})",2
0.0036275695284159614,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UC5T7D-Dh1eDGtsAFCuwv_Sw'})",2
0.0036275695284159614,"frozenset({'CH:UCBi2mrWuNuyYy4gbM6fU18Q', 'CH:UC72nbKQLSDyiSARhg0Ywj4w'})",2
0.0036275695284159614,"frozenset({'CH:UCO0akufu9MOzyz3nvGIXAAw', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",2
0.0036275695284159614,"frozenset({'CH:UCBi2mrWuNuyYy4gbM6fU18Q', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg'})",2
0.0036275695284159614,"frozenset({'CH:UCBi2mrWuNuyYy4gbM6fU18Q', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw'})",2
0.0036275695284159614,"frozenset({'CH:UCBi2mrWuNuyYy4gbM6fU18Q', 'CH:UCknLrEdhRCp1aegoMqRaCZg'})",2
0.0036275695284159614,"frozenset({'CH:UCrvhNP_lWuPIP6QZzJmM-bw', 'CH:UCBi2mrWuNuyYy4gbM6fU18Q'})",2
0.0036275695284159614,"frozenset({'CH:UCCXoCcu9Rp7NPbTzIvogpZg', 'CH:UC__2_0RJ8XnHt2angfw6S1Q'})",2
0.0036275695284159614,"frozenset({'CH:UCHfF8wFnipMeDpJf8OmMxDg', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.0036275695284159614,"frozenset({'CH:UCIjSUWHWp6KohfnR5OQTXnQ', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.0036275695284159614,"frozenset({'CH:UCVuFPbAjTi3mqpH-0veJRWg', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.0036275695284159614,"frozenset({'CH:UCwWhs_6x42TyRM4Wstoq8HA', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.0036275695284159614,"frozenset({'CH:UCxMXl9L79X1Mq_4iwCOyPFg', 'CH:UCCjG8NtOig0USdrT5D1FpxQ'})",2
0.0036275695284159614,"frozenset({'CH:UCH1oRy1dINbMVp3UFWrKP0w', 'CH:UCaXkIU1QidjPwiAYu6GcHjg'})",2
0.0036275695284159614,"frozenset({'CH:UCH1oRy1dINbMVp3UFWrKP0w', 'CH:UCupvZG-5ko_eiXAupbDfxWw'})",2
0.0036275695284159614,"frozenset({'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg'})",2
0.0036275695284159614,"frozenset({'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCVuFPbAjTi3mqpH-0veJRWg'})",2
0.0036275695284159614,"frozenset({'CH:UCIRYBXDze5krPDzAEOxFGVA', 'CH:UCknLrEdhRCp1aegoMqRaCZg'})",2
0.0036275695284159614,"frozenset({'CH:UCrvhNP_lWuPIP6QZzJmM-bw', 'CH:UCIRYBXDze5krPDzAEOxFGVA'})",2
0.0036275695284159614,"frozenset({'CH:UCO0akufu9MOzyz3nvGIXAAw', 'CH:UCPgLNge0xqQHWM5B5EFH9Cg'})",2
0.0036275695284159614,"frozenset({'CH:UCPgLNge0xqQHWM5B5EFH9Cg', 'DOM:youtu.be'})",2
0.0036275695284159614,"frozenset({'CH:UChDKyKQ59fYz3JO2fl0Z6sg', 'CH:UCStCUMvCw067Nw5uSlbyDsw'})",2
0.0036275695284159614,"frozenset({'CH:UCoMdktPbSTixAyNGwb-UYkQ', 'CH:UC_vFLohxs5PkAxlk7Y6jEtw'})",2
0.0036275695284159614,"frozenset({'CH:UCaXkIU1QidjPwiAYu6GcHjg', 'CH:UCoMdktPbSTixAyNGwb-UYkQ'})",2
0.0036275695284159614,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCdtXPiqI2cLorKaPrfpKc4g'})",2
0.0036275695284159614,"frozenset({'CH:UCx3OuVURpwh-UYamOrw-b4A', 'CH:UCeY0bbntWzzVIaj2z3QigXg'})",2
0.0036275695284159614,"frozenset({'CH:UCeY0bbntWzzVIaj2z3QigXg', 'DOM:www.youtube.com'})",2
0.0036275695284159614,"frozenset({'CH:UCwWhs_6x42TyRM4Wstoq8HA', 'CH:UCknLrEdhRCp1aegoMqRaCZg'})",2
0.0036275695284159614,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'CH:UCwWhs_6x42TyRM4Wstoq8HA'})",2
0.0036275695284159614,"frozenset({'CH:UCx3OuVURpwh-UYamOrw-b4A', 'CH:UCupvZG-5ko_eiXAupbDfxWw'})",2
0.0036275695284159614,"frozenset({'CH:UCupvZG-5ko_eiXAupbDfxWw', 'DOM:www.youtube.com'})",2
0.0036275695284159614,"frozenset({'CH:UCwWhs_6x42TyRM4Wstoq8HA', 'DOM:youtu.be'})",2
0.0024183796856106408,"frozenset({'CH:UC16niRr50-MSBwiO3YDb3RA', 'CH:UC5T7D-Dh1eDGtsAFCuwv_Sw'})",2
0.0024183796856106408,"frozenset({'CH:UCCXoCcu9Rp7NPbTzIvogpZg', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
0.0024183796856106408,"frozenset({'CH:UCCj956IF62FbT7Gouszaj9w', 'CH:UC16niRr50-MSBwiO3YDb3RA'})",2
